,temp=0.01,temp=0.5,temp=1.0,temp=1.5,temp=2.0,temp=2.5,temp=3.0,temp=3.5,temp=4.0,temp=4.5,temp=5.0,temp=5.5,temp=6.0,temp=6.5,temp=7.0,temp=7.5,temp=8.0,temp=8.5,temp=9.0,temp=9.5,temp=10.0,temp=10.5,temp=11.0,temp=11.5,temp=12.0,temp=12.5,temp=13.0,temp=13.5,temp=14.0,temp=14.5,temp=15.0
5164,1.0,1.0,1.0,1.0,0.5,0.875,0.125,0.25,0.5,0.625,0.125,0.5,0.625,0.125,0.125,0.25,0.625,0.375,0.375,0.25,0.375,0.25,0.125,0.375,0.125,0.25,0.25,0.125,0.125,0.125,0.5
5165,1.0,1.0,1.0,1.0,0.5,0.875,0.25,0.25,0.625,0.625,0.0,0.5,0.5,0.25,0.25,0.375,0.5,0.25,0.25,0.375,0.5,0.375,0.0,0.375,0.25,0.125,0.125,0.25,0.0,0.25,0.5
5166,1.0,1.0,1.0,1.0,0.625,0.875,0.125,0.375,0.625,0.5,0.125,0.625,0.5,0.25,0.125,0.25,0.5,0.375,0.25,0.25,0.5,0.25,0.125,0.5,0.125,0.25,0.0,0.125,0.125,0.125,0.375
5167,1.0,1.0,1.0,1.0,0.625,0.875,0.125,0.375,0.625,0.625,0.0,0.75,0.375,0.125,0.125,0.125,0.5,0.375,0.125,0.375,0.375,0.375,0.25,0.625,0.25,0.375,0.125,0.0,0.125,0.0,0.25
5168,1.0,1.0,1.0,1.0,0.625,0.875,0.25,0.5,0.5,0.5,0.0,0.75,0.25,0.0,0.0,0.25,0.375,0.375,0.0,0.5,0.375,0.5,0.125,0.5,0.375,0.5,0.25,0.125,0.0,0.125,0.125
5169,1.0,1.0,1.0,1.0,0.75,0.875,0.25,0.5,0.5,0.625,0.125,0.625,0.125,0.125,0.0,0.375,0.25,0.25,0.125,0.625,0.375,0.375,0.0,0.375,0.25,0.625,0.375,0.25,0.125,0.0,0.25
5170,1.0,1.0,1.0,1.0,0.75,0.875,0.125,0.375,0.5,0.5,0.125,0.625,0.25,0.25,0.0,0.5,0.125,0.375,0.0,0.5,0.25,0.5,0.125,0.5,0.125,0.5,0.375,0.375,0.0,0.125,0.125
5171,1.0,1.0,1.0,1.0,0.625,0.75,0.125,0.5,0.5,0.5,0.125,0.75,0.375,0.125,0.125,0.625,0.25,0.25,0.125,0.625,0.125,0.625,0.25,0.625,0.0,0.625,0.375,0.5,0.125,0.0,0.25
5172,1.0,1.0,1.0,1.0,0.625,0.75,0.0,0.625,0.5,0.375,0.125,0.75,0.375,0.125,0.0,0.625,0.125,0.125,0.25,0.625,0.25,0.75,0.125,0.5,0.125,0.625,0.25,0.625,0.25,0.125,0.375
5173,1.0,1.0,1.0,1.0,0.625,0.875,0.0,0.625,0.375,0.25,0.125,0.625,0.25,0.0,0.125,0.5,0.25,0.25,0.375,0.625,0.125,0.625,0.125,0.375,0.0,0.5,0.375,0.75,0.375,0.0,0.25
5174,1.0,1.0,1.0,1.0,0.5,0.875,0.125,0.625,0.5,0.125,0.25,0.75,0.125,0.125,0.0,0.5,0.25,0.375,0.5,0.5,0.0,0.5,0.0,0.375,0.125,0.5,0.5,0.75,0.25,0.0,0.375
5175,1.0,1.0,1.0,1.0,0.5,0.875,0.125,0.5,0.5,0.0,0.125,0.625,0.0,0.0,0.125,0.375,0.125,0.25,0.5,0.375,0.125,0.5,0.125,0.5,0.25,0.625,0.625,0.75,0.125,0.125,0.25
5176,1.0,1.0,1.0,1.0,0.5,0.875,0.0,0.375,0.375,0.125,0.0,0.625,0.0,0.125,0.0,0.5,0.125,0.375,0.375,0.5,0.25,0.375,0.0,0.375,0.125,0.625,0.625,0.75,0.25,0.0,0.125
5177,1.0,1.0,1.0,1.0,0.375,0.875,0.125,0.375,0.5,0.0,0.0,0.75,0.125,0.25,0.125,0.625,0.125,0.5,0.25,0.5,0.125,0.25,0.125,0.25,0.25,0.5,0.5,0.75,0.25,0.125,0.125
5178,1.0,1.0,1.0,1.0,0.375,0.875,0.125,0.5,0.625,0.125,0.125,0.875,0.0,0.375,0.25,0.625,0.0,0.625,0.375,0.5,0.25,0.375,0.0,0.375,0.125,0.375,0.375,0.625,0.375,0.0,0.25
5179,1.0,1.0,1.0,1.0,0.25,0.875,0.0,0.5,0.625,0.0,0.125,0.75,0.125,0.5,0.375,0.5,0.0,0.75,0.375,0.375,0.375,0.5,0.125,0.25,0.0,0.25,0.5,0.625,0.25,0.125,0.125
5180,1.0,1.0,1.0,1.0,0.25,0.875,0.125,0.375,0.625,0.125,0.25,0.75,0.125,0.375,0.25,0.375,0.125,0.75,0.5,0.25,0.25,0.375,0.0,0.125,0.125,0.375,0.5,0.625,0.125,0.25,0.25
5181,1.0,1.0,1.0,1.0,0.375,0.875,0.25,0.25,0.625,0.25,0.25,0.625,0.0,0.25,0.375,0.25,0.0,0.875,0.5,0.25,0.375,0.5,0.125,0.25,0.0,0.5,0.375,0.5,0.25,0.125,0.125
5182,1.0,1.0,1.0,1.0,0.5,0.875,0.125,0.375,0.625,0.125,0.125,0.625,0.125,0.125,0.375,0.375,0.125,0.875,0.375,0.375,0.25,0.375,0.25,0.125,0.125,0.5,0.25,0.375,0.125,0.0,0.25
5183,1.0,1.0,1.0,1.0,0.5,0.875,0.25,0.25,0.625,0.125,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.875,0.5,0.25,0.375,0.25,0.125,0.125,0.0,0.375,0.375,0.25,0.0,0.125,0.25
5184,1.0,1.0,1.0,1.0,0.5,0.875,0.125,0.125,0.625,0.25,0.375,0.625,0.125,0.25,0.125,0.625,0.25,0.875,0.625,0.25,0.25,0.25,0.0,0.0,0.125,0.25,0.375,0.375,0.125,0.0,0.125
5185,1.0,1.0,1.0,1.0,0.375,0.875,0.25,0.0,0.5,0.125,0.25,0.625,0.0,0.125,0.125,0.75,0.125,0.75,0.5,0.125,0.125,0.25,0.125,0.0,0.0,0.375,0.25,0.375,0.0,0.125,0.0
5186,1.0,1.0,1.0,1.0,0.5,0.875,0.25,0.125,0.375,0.125,0.125,0.5,0.125,0.0,0.125,0.75,0.125,0.625,0.375,0.0,0.0,0.25,0.0,0.125,0.125,0.375,0.125,0.25,0.125,0.0,0.125
5187,1.0,1.0,1.0,1.0,0.5,0.75,0.375,0.25,0.5,0.125,0.0,0.375,0.0,0.125,0.125,0.75,0.25,0.75,0.375,0.125,0.125,0.375,0.125,0.125,0.0,0.25,0.25,0.25,0.25,0.125,0.0
5188,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.375,0.5,0.125,0.125,0.375,0.125,0.0,0.25,0.625,0.125,0.625,0.375,0.0,0.25,0.25,0.25,0.25,0.125,0.25,0.375,0.375,0.125,0.125,0.0
5189,1.0,1.0,1.0,1.0,0.5,0.625,0.375,0.25,0.5,0.0,0.0,0.375,0.0,0.125,0.375,0.5,0.25,0.625,0.25,0.125,0.375,0.125,0.125,0.375,0.125,0.125,0.25,0.5,0.25,0.25,0.125
5190,1.0,1.0,1.0,1.0,0.5,0.5,0.375,0.25,0.5,0.0,0.125,0.5,0.0,0.0,0.25,0.625,0.125,0.75,0.125,0.0,0.25,0.0,0.0,0.5,0.25,0.125,0.25,0.375,0.125,0.375,0.0
5191,1.0,1.0,1.0,1.0,0.375,0.625,0.375,0.25,0.5,0.125,0.0,0.375,0.0,0.125,0.125,0.5,0.25,0.625,0.0,0.125,0.375,0.125,0.125,0.5,0.125,0.25,0.375,0.5,0.0,0.25,0.125
5192,1.0,1.0,1.0,1.0,0.375,0.625,0.5,0.25,0.375,0.25,0.125,0.5,0.125,0.0,0.25,0.5,0.125,0.75,0.125,0.25,0.375,0.25,0.0,0.375,0.25,0.25,0.25,0.5,0.125,0.125,0.0
5193,1.0,1.0,1.0,1.0,0.25,0.625,0.5,0.375,0.5,0.125,0.25,0.5,0.25,0.125,0.125,0.625,0.0,0.625,0.0,0.125,0.25,0.125,0.125,0.25,0.375,0.375,0.125,0.625,0.0,0.25,0.125
5194,1.0,1.0,1.0,1.0,0.25,0.625,0.625,0.375,0.5,0.0,0.125,0.5,0.125,0.25,0.25,0.625,0.0,0.625,0.125,0.0,0.125,0.125,0.0,0.125,0.25,0.25,0.25,0.5,0.125,0.125,0.0
5195,1.0,1.0,1.0,1.0,0.375,0.625,0.75,0.375,0.5,0.125,0.125,0.5,0.0,0.125,0.375,0.5,0.125,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.375,0.0,0.0,0.125
5196,1.0,1.0,1.0,1.0,0.375,0.625,0.75,0.25,0.5,0.125,0.0,0.375,0.125,0.25,0.5,0.5,0.0,0.75,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.25,0.25,0.375,0.125,0.125,0.25
5197,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.25,0.625,0.25,0.125,0.5,0.0,0.375,0.375,0.5,0.125,0.625,0.25,0.0,0.25,0.25,0.125,0.0,0.375,0.125,0.375,0.25,0.0,0.25,0.125
5198,1.0,1.0,1.0,1.0,0.5,0.625,0.75,0.125,0.625,0.375,0.0,0.375,0.125,0.5,0.5,0.375,0.25,0.625,0.375,0.125,0.125,0.25,0.25,0.125,0.25,0.0,0.5,0.25,0.125,0.375,0.0
5199,1.0,1.0,1.0,1.0,0.5,0.625,0.75,0.125,0.5,0.25,0.125,0.375,0.0,0.5,0.625,0.5,0.375,0.625,0.25,0.25,0.25,0.375,0.375,0.0,0.125,0.125,0.5,0.125,0.0,0.25,0.125
5200,1.0,1.0,1.0,1.0,0.625,0.625,0.75,0.25,0.625,0.25,0.125,0.25,0.125,0.625,0.625,0.5,0.25,0.75,0.125,0.375,0.125,0.25,0.375,0.125,0.0,0.25,0.625,0.0,0.125,0.375,0.0
5201,1.0,1.0,1.0,1.0,0.625,0.625,0.75,0.375,0.5,0.375,0.125,0.375,0.0,0.75,0.5,0.375,0.375,0.75,0.0,0.375,0.25,0.125,0.25,0.0,0.125,0.375,0.5,0.125,0.0,0.375,0.125
5202,1.0,1.0,1.0,1.0,0.75,0.625,0.75,0.375,0.5,0.375,0.0,0.5,0.125,0.625,0.625,0.5,0.25,0.75,0.125,0.25,0.125,0.0,0.125,0.125,0.25,0.25,0.5,0.25,0.125,0.25,0.0
5203,1.0,1.0,1.0,1.0,0.75,0.625,0.75,0.375,0.625,0.375,0.0,0.5,0.0,0.625,0.5,0.625,0.375,0.625,0.25,0.375,0.0,0.125,0.25,0.0,0.125,0.125,0.5,0.375,0.0,0.125,0.125
5204,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.375,0.75,0.375,0.0,0.375,0.125,0.625,0.375,0.5,0.25,0.5,0.125,0.375,0.125,0.0,0.375,0.125,0.25,0.25,0.375,0.25,0.125,0.25,0.0
5205,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.25,0.75,0.25,0.0,0.5,0.0,0.5,0.25,0.625,0.125,0.625,0.0,0.375,0.0,0.0,0.25,0.0,0.125,0.25,0.25,0.125,0.25,0.25,0.125
5206,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.375,0.75,0.125,0.125,0.5,0.125,0.5,0.125,0.75,0.0,0.5,0.125,0.375,0.125,0.125,0.125,0.125,0.0,0.125,0.125,0.25,0.125,0.125,0.25
5207,1.0,1.0,1.0,1.0,0.875,0.375,0.75,0.375,0.75,0.25,0.0,0.5,0.0,0.625,0.25,0.625,0.125,0.375,0.0,0.5,0.125,0.0,0.125,0.25,0.125,0.0,0.25,0.125,0.25,0.125,0.375
5208,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.375,0.625,0.375,0.125,0.375,0.125,0.625,0.25,0.5,0.125,0.25,0.125,0.5,0.25,0.125,0.0,0.375,0.25,0.125,0.25,0.0,0.25,0.25,0.25
5209,1.0,1.0,1.0,1.0,0.875,0.375,0.875,0.375,0.625,0.375,0.0,0.375,0.0,0.625,0.25,0.625,0.0,0.375,0.25,0.375,0.125,0.25,0.125,0.5,0.375,0.125,0.375,0.125,0.125,0.125,0.125
5210,1.0,1.0,1.0,1.0,1.0,0.5,0.875,0.25,0.625,0.5,0.125,0.5,0.125,0.5,0.375,0.5,0.0,0.5,0.125,0.5,0.0,0.125,0.0,0.5,0.5,0.25,0.375,0.125,0.0,0.25,0.0
5211,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.625,0.625,0.125,0.625,0.25,0.375,0.5,0.375,0.125,0.375,0.25,0.5,0.125,0.0,0.125,0.375,0.375,0.125,0.25,0.0,0.125,0.375,0.125
5212,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.125,0.625,0.75,0.25,0.75,0.125,0.25,0.375,0.25,0.25,0.5,0.125,0.375,0.25,0.125,0.25,0.25,0.375,0.25,0.25,0.125,0.0,0.5,0.25
5213,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.5,0.625,0.375,0.625,0.125,0.125,0.25,0.125,0.125,0.375,0.0,0.25,0.375,0.125,0.125,0.375,0.25,0.375,0.25,0.0,0.125,0.5,0.125
5214,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.125,0.625,0.5,0.375,0.625,0.25,0.25,0.375,0.125,0.0,0.5,0.0,0.125,0.5,0.0,0.0,0.375,0.375,0.25,0.125,0.125,0.25,0.375,0.25
5215,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.25,0.625,0.375,0.5,0.5,0.125,0.125,0.25,0.0,0.125,0.375,0.125,0.25,0.625,0.125,0.125,0.25,0.25,0.125,0.0,0.125,0.375,0.25,0.125
5216,1.0,1.0,1.0,1.0,1.0,0.25,0.875,0.25,0.625,0.375,0.375,0.5,0.125,0.0,0.125,0.125,0.0,0.5,0.0,0.375,0.5,0.25,0.0,0.125,0.375,0.0,0.125,0.125,0.5,0.125,0.0
5217,1.0,1.0,1.0,1.0,1.0,0.125,0.875,0.25,0.75,0.375,0.25,0.625,0.25,0.125,0.25,0.0,0.125,0.625,0.125,0.375,0.375,0.375,0.125,0.25,0.5,0.125,0.0,0.0,0.375,0.25,0.125
5218,1.0,1.0,1.0,1.0,1.0,0.125,0.75,0.125,0.75,0.375,0.125,0.625,0.125,0.25,0.25,0.125,0.0,0.625,0.25,0.25,0.5,0.25,0.25,0.125,0.375,0.25,0.125,0.125,0.5,0.125,0.0
5219,1.0,1.0,1.0,1.0,1.0,0.25,0.625,0.0,0.625,0.25,0.25,0.75,0.125,0.375,0.375,0.0,0.125,0.75,0.375,0.25,0.375,0.125,0.375,0.125,0.375,0.125,0.0,0.25,0.625,0.0,0.125
5220,1.0,1.0,1.0,1.0,1.0,0.375,0.625,0.125,0.625,0.25,0.375,0.625,0.0,0.375,0.375,0.0,0.25,0.75,0.25,0.375,0.25,0.0,0.5,0.25,0.25,0.0,0.125,0.125,0.75,0.125,0.0
5221,1.0,1.0,1.0,1.0,1.0,0.375,0.625,0.25,0.75,0.25,0.5,0.625,0.125,0.25,0.375,0.125,0.125,0.625,0.125,0.5,0.125,0.125,0.5,0.125,0.375,0.125,0.0,0.25,0.625,0.25,0.125
5222,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.375,0.75,0.375,0.375,0.5,0.25,0.125,0.5,0.0,0.0,0.75,0.0,0.375,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.375,0.5,0.375,0.0
5223,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.75,0.375,0.375,0.375,0.125,0.0,0.375,0.125,0.125,0.625,0.125,0.25,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.25,0.625,0.25,0.125
5224,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.125,0.875,0.5,0.375,0.375,0.0,0.125,0.25,0.0,0.0,0.75,0.0,0.125,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.375,0.75,0.375,0.25
5225,1.0,1.0,1.0,1.0,1.0,0.25,0.625,0.25,0.875,0.375,0.25,0.375,0.125,0.0,0.375,0.125,0.125,0.625,0.125,0.25,0.125,0.125,0.375,0.125,0.125,0.375,0.125,0.25,0.75,0.25,0.25
5226,1.0,1.0,1.0,1.0,1.0,0.125,0.75,0.25,0.75,0.5,0.125,0.375,0.0,0.125,0.5,0.25,0.0,0.75,0.25,0.375,0.0,0.0,0.25,0.125,0.0,0.5,0.125,0.125,0.75,0.125,0.375
5227,1.0,1.0,1.0,1.0,1.0,0.125,0.875,0.25,0.75,0.375,0.0,0.5,0.125,0.25,0.5,0.125,0.0,0.75,0.375,0.5,0.125,0.125,0.375,0.25,0.125,0.375,0.125,0.0,0.625,0.25,0.5
5228,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.375,0.625,0.5,0.125,0.375,0.0,0.375,0.625,0.0,0.125,0.75,0.25,0.375,0.25,0.25,0.25,0.125,0.25,0.5,0.125,0.125,0.5,0.125,0.375
5229,1.0,1.0,1.0,1.0,1.0,0.125,0.75,0.375,0.625,0.5,0.0,0.375,0.0,0.375,0.5,0.125,0.25,0.75,0.125,0.25,0.125,0.125,0.125,0.0,0.125,0.5,0.0,0.0,0.375,0.0,0.5
5230,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.375,0.5,0.375,0.125,0.25,0.125,0.25,0.375,0.0,0.125,0.75,0.25,0.125,0.25,0.0,0.25,0.125,0.0,0.625,0.0,0.125,0.25,0.125,0.5
5231,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.625,0.375,0.0,0.125,0.25,0.25,0.375,0.125,0.0,0.75,0.125,0.25,0.25,0.125,0.125,0.0,0.125,0.5,0.125,0.125,0.125,0.0,0.625
5232,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.75,0.5,0.0,0.0,0.125,0.375,0.25,0.0,0.125,0.875,0.0,0.125,0.125,0.0,0.25,0.125,0.25,0.5,0.0,0.0,0.25,0.125,0.5
5233,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.625,0.75,0.5,0.125,0.125,0.125,0.5,0.375,0.0,0.0,0.875,0.125,0.0,0.25,0.125,0.125,0.0,0.375,0.5,0.125,0.125,0.375,0.0,0.625
5234,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.75,0.75,0.375,0.25,0.125,0.0,0.375,0.25,0.125,0.0,0.875,0.125,0.125,0.375,0.0,0.125,0.125,0.375,0.375,0.0,0.0,0.25,0.125,0.5
5235,1.0,1.0,1.0,1.0,1.0,0.375,0.625,0.75,0.75,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.875,0.25,0.0,0.375,0.125,0.25,0.25,0.25,0.5,0.125,0.125,0.125,0.0,0.375
5236,1.0,1.0,1.0,1.0,1.0,0.375,0.5,0.75,0.625,0.375,0.125,0.125,0.0,0.25,0.25,0.125,0.25,0.75,0.25,0.125,0.25,0.25,0.125,0.375,0.125,0.625,0.0,0.25,0.0,0.125,0.5
5237,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.75,0.625,0.25,0.0,0.25,0.125,0.125,0.125,0.0,0.375,0.75,0.125,0.25,0.125,0.125,0.25,0.25,0.0,0.5,0.125,0.125,0.125,0.0,0.625
5238,1.0,1.0,1.0,1.0,1.0,0.125,0.625,0.75,0.625,0.125,0.125,0.25,0.0,0.25,0.25,0.125,0.25,0.625,0.0,0.375,0.0,0.25,0.375,0.125,0.125,0.625,0.0,0.0,0.25,0.125,0.5
5239,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.625,0.5,0.0,0.25,0.375,0.125,0.375,0.375,0.125,0.375,0.5,0.125,0.5,0.0,0.125,0.25,0.125,0.0,0.5,0.125,0.125,0.25,0.25,0.375
5240,1.0,1.0,1.0,1.0,1.0,0.375,0.625,0.625,0.5,0.125,0.25,0.25,0.125,0.5,0.375,0.125,0.5,0.625,0.0,0.5,0.125,0.0,0.125,0.125,0.0,0.5,0.0,0.125,0.375,0.125,0.25
5241,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.625,0.375,0.0,0.125,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.125,0.5,0.25,0.125,0.0,0.25,0.125,0.375,0.125,0.0,0.5,0.25,0.125
5242,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.625,0.5,0.125,0.25,0.25,0.25,0.375,0.25,0.125,0.375,0.625,0.0,0.375,0.125,0.0,0.0,0.125,0.125,0.5,0.0,0.125,0.375,0.375,0.25
5243,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.5,0.25,0.375,0.375,0.375,0.375,0.125,0.125,0.5,0.625,0.125,0.25,0.0,0.125,0.125,0.0,0.125,0.375,0.125,0.25,0.5,0.25,0.125
5244,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.625,0.125,0.5,0.375,0.375,0.375,0.0,0.0,0.375,0.5,0.0,0.375,0.125,0.25,0.25,0.125,0.25,0.25,0.0,0.25,0.625,0.125,0.125
5245,1.0,1.0,1.0,1.0,1.0,0.375,0.875,0.5,0.625,0.0,0.375,0.375,0.375,0.25,0.125,0.0,0.375,0.5,0.125,0.375,0.25,0.125,0.125,0.0,0.125,0.25,0.125,0.375,0.625,0.0,0.25
5246,1.0,1.0,1.0,1.0,1.0,0.25,0.875,0.375,0.625,0.0,0.5,0.25,0.375,0.125,0.25,0.125,0.375,0.375,0.0,0.25,0.25,0.25,0.0,0.125,0.25,0.125,0.0,0.25,0.5,0.125,0.125
5247,1.0,1.0,1.0,1.0,1.0,0.25,0.875,0.25,0.625,0.125,0.5,0.375,0.25,0.0,0.125,0.0,0.25,0.5,0.125,0.375,0.125,0.375,0.125,0.25,0.25,0.25,0.125,0.25,0.5,0.0,0.0
5248,1.0,1.0,1.0,1.0,1.0,0.375,0.875,0.375,0.5,0.25,0.5,0.375,0.375,0.125,0.0,0.125,0.375,0.375,0.0,0.25,0.0,0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.375,0.125,0.0
5249,1.0,1.0,1.0,1.0,1.0,0.25,0.875,0.375,0.5,0.375,0.625,0.25,0.375,0.125,0.125,0.125,0.5,0.25,0.125,0.375,0.125,0.25,0.25,0.0,0.0,0.25,0.125,0.0,0.25,0.25,0.125
5250,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.375,0.375,0.5,0.625,0.25,0.25,0.0,0.25,0.0,0.5,0.125,0.0,0.25,0.25,0.375,0.25,0.125,0.125,0.25,0.25,0.125,0.375,0.375,0.0
5251,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.375,0.625,0.5,0.125,0.25,0.125,0.25,0.125,0.625,0.25,0.125,0.125,0.375,0.375,0.25,0.25,0.25,0.375,0.125,0.0,0.5,0.25,0.125
5252,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.5,0.5,0.625,0.375,0.0,0.125,0.25,0.375,0.25,0.75,0.125,0.0,0.0,0.5,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.625,0.25,0.0
5253,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.625,0.375,0.625,0.375,0.0,0.25,0.375,0.25,0.375,0.625,0.25,0.125,0.125,0.375,0.125,0.0,0.0,0.0,0.125,0.25,0.25,0.5,0.125,0.125
5254,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.625,0.375,0.125,0.125,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.375,0.0,0.125,0.125,0.125,0.25,0.125,0.375,0.625,0.0,0.25
5255,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.375,0.25,0.75,0.25,0.25,0.25,0.375,0.375,0.5,0.375,0.375,0.125,0.125,0.25,0.125,0.25,0.25,0.0,0.125,0.25,0.25,0.5,0.125,0.125
5256,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.5,0.125,0.75,0.375,0.125,0.25,0.25,0.25,0.625,0.25,0.25,0.25,0.0,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.375,0.125,0.25
5257,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.375,0.125,0.75,0.25,0.25,0.125,0.125,0.125,0.625,0.125,0.375,0.125,0.125,0.375,0.375,0.0,0.125,0.25,0.125,0.25,0.125,0.25,0.0,0.125
5258,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.25,0.0,0.75,0.125,0.375,0.125,0.0,0.125,0.5,0.25,0.25,0.25,0.0,0.375,0.25,0.125,0.0,0.125,0.25,0.125,0.25,0.375,0.125,0.0
5259,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.125,0.125,0.625,0.125,0.25,0.25,0.125,0.25,0.625,0.125,0.125,0.125,0.125,0.5,0.375,0.25,0.125,0.0,0.375,0.125,0.125,0.375,0.25,0.125
5260,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.125,0.0,0.625,0.0,0.125,0.125,0.0,0.125,0.625,0.125,0.25,0.0,0.0,0.375,0.25,0.125,0.0,0.125,0.25,0.25,0.125,0.25,0.375,0.0
5261,1.0,1.0,1.0,1.0,1.0,0.375,0.875,0.125,0.125,0.5,0.125,0.0,0.0,0.125,0.0,0.75,0.0,0.25,0.125,0.125,0.375,0.125,0.25,0.125,0.0,0.25,0.125,0.0,0.375,0.5,0.125
5262,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.25,0.25,0.375,0.0,0.125,0.125,0.25,0.125,0.75,0.125,0.125,0.25,0.25,0.375,0.125,0.125,0.0,0.125,0.375,0.25,0.125,0.25,0.625,0.0
5263,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.125,0.375,0.25,0.125,0.125,0.25,0.125,0.25,0.625,0.125,0.0,0.375,0.375,0.5,0.0,0.0,0.125,0.0,0.5,0.25,0.125,0.125,0.75,0.125
5264,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.0,0.375,0.25,0.0,0.0,0.125,0.0,0.375,0.75,0.25,0.125,0.375,0.5,0.5,0.125,0.125,0.0,0.125,0.375,0.125,0.0,0.0,0.625,0.25
5265,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.125,0.25,0.125,0.125,0.125,0.25,0.0,0.25,0.625,0.375,0.0,0.375,0.375,0.625,0.0,0.0,0.125,0.0,0.375,0.25,0.0,0.125,0.75,0.375
5266,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.25,0.125,0.25,0.25,0.0,0.25,0.125,0.125,0.625,0.5,0.125,0.25,0.5,0.625,0.125,0.125,0.0,0.125,0.25,0.125,0.125,0.25,0.625,0.25
5267,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,0.125,0.125,0.25,0.125,0.375,0.0,0.0,0.625,0.625,0.125,0.25,0.5,0.5,0.0,0.0,0.125,0.0,0.125,0.25,0.125,0.375,0.75,0.125
5268,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.25,0.25,0.125,0.25,0.0,0.25,0.125,0.125,0.625,0.75,0.0,0.25,0.5,0.625,0.125,0.125,0.0,0.125,0.25,0.375,0.0,0.25,0.625,0.25
5269,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.25,0.125,0.125,0.125,0.125,0.375,0.25,0.0,0.75,0.625,0.125,0.25,0.375,0.75,0.25,0.25,0.125,0.0,0.375,0.5,0.125,0.375,0.5,0.125
5270,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.375,0.25,0.0,0.25,0.0,0.25,0.125,0.125,0.75,0.5,0.25,0.375,0.375,0.625,0.375,0.125,0.0,0.125,0.25,0.5,0.0,0.25,0.375,0.25
5271,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.125,0.0,0.25,0.125,0.375,0.25,0.25,0.75,0.625,0.125,0.375,0.25,0.75,0.5,0.0,0.125,0.25,0.125,0.625,0.125,0.375,0.25,0.125
