,temp=0.01,temp=2.8664285714285715,temp=5.722857142857143,temp=8.579285714285716,temp=11.435714285714287,temp=14.292142857142858,temp=17.148571428571433,temp=20.005000000000003,temp=22.861428571428576,temp=25.71785714285715,temp=28.57428571428572,temp=31.43071428571429,temp=34.28714285714286,temp=37.143571428571434,temp=40.0
109,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.875,1.0,0.875,0.875,0.875,0.875,0.875
110,1.0,0.75,0.875,0.75,0.75,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.75,0.875,0.875
111,1.0,0.75,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.75,0.875,0.875,0.75,0.75
112,1.0,0.75,0.875,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.875
113,1.0,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.75,0.875,0.75,0.875,0.875,0.875
114,1.0,0.75,1.0,0.75,0.75,1.0,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875
115,1.0,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875
116,1.0,0.75,0.75,0.875,0.875,0.75,0.75,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875
117,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.875
118,1.0,0.75,0.75,1.0,0.75,0.75,0.75,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875
119,1.0,0.75,1.0,0.875,0.75,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875
120,1.0,0.75,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
121,1.0,0.75,0.75,0.75,0.75,0.75,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.75,0.875
122,1.0,1.0,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75
123,1.0,0.875,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875
124,1.0,0.75,0.875,0.875,0.75,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.75,0.875
125,1.0,0.75,0.875,0.75,0.875,0.875,0.875,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.875
126,1.0,0.875,0.875,0.75,0.875,0.875,0.75,0.875,0.75,0.875,1.0,1.0,0.75,0.875,0.875
127,1.0,0.75,1.0,1.0,0.75,0.75,0.875,0.875,0.75,0.875,1.0,1.0,0.875,0.875,0.875
128,1.0,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.75,0.875,0.875,1.0,0.875
129,1.0,0.75,0.75,0.75,0.75,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.75,1.0,0.875
130,1.0,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875
131,1.0,0.75,0.75,1.0,0.875,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75
132,1.0,0.875,0.75,0.875,0.875,0.875,0.875,0.75,0.75,0.875,0.75,0.875,1.0,0.875,0.875
